Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Year	Year Code	Mother's Weight Gain Recode	Mother's Weight Gain Recode Code	Births
	"Tompkins County, NY"	36109	White	2106-3	2020	2020	21 to 30 pounds	3	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	2020	2020	31 to 40 pounds	4	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	2020	2020	41 to 98 pounds	5	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	2021	2021	Less than 11 pounds	1	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	2021	2021	11 to 20 pounds	2	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	2021	2021	21 to 30 pounds	3	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	2021	2021	31 to 40 pounds	4	Suppressed
	"Tompkins County, NY"	36109	White	2106-3	2021	2021	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Asian	A	2016	2016	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Asian	A	2016	2016	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Asian	A	2016	2016	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Asian	A	2016	2016	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Asian	A	2016	2016	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Asian	A	2017	2017	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Asian	A	2017	2017	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Asian	A	2017	2017	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Asian	A	2017	2017	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Asian	A	2017	2017	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Asian	A	2018	2018	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Asian	A	2018	2018	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Asian	A	2018	2018	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Asian	A	2018	2018	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Asian	A	2018	2018	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Asian	A	2019	2019	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Asian	A	2019	2019	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Asian	A	2019	2019	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Asian	A	2019	2019	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Asian	A	2019	2019	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Asian	A	2020	2020	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Asian	A	2020	2020	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Asian	A	2020	2020	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Asian	A	2020	2020	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Asian	A	2020	2020	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Asian	A	2021	2021	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Asian	A	2021	2021	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Asian	A	2021	2021	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Asian	A	2021	2021	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Asian	A	2021	2021	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2016	2016	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2016	2016	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2016	2016	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2016	2016	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2016	2016	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2017	2017	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2017	2017	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2017	2017	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2017	2017	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2017	2017	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2018	2018	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2018	2018	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2018	2018	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2018	2018	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2018	2018	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2019	2019	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2019	2019	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2019	2019	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2019	2019	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2019	2019	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2020	2020	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2020	2020	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2020	2020	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2020	2020	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2020	2020	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2021	2021	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2021	2021	11 to 20 pounds	2	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2021	2021	21 to 30 pounds	3	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2021	2021	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	Black or African American	2054-5	2021	2021	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2016	2016	Less than 11 pounds	1	12
	"Ulster County, NY"	36111	White	2106-3	2016	2016	11 to 20 pounds	2	17
	"Ulster County, NY"	36111	White	2106-3	2016	2016	21 to 30 pounds	3	16
	"Ulster County, NY"	36111	White	2106-3	2016	2016	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2016	2016	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2017	2017	Less than 11 pounds	1	16
	"Ulster County, NY"	36111	White	2106-3	2017	2017	11 to 20 pounds	2	16
	"Ulster County, NY"	36111	White	2106-3	2017	2017	21 to 30 pounds	3	13
	"Ulster County, NY"	36111	White	2106-3	2017	2017	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2017	2017	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2018	2018	Less than 11 pounds	1	18
	"Ulster County, NY"	36111	White	2106-3	2018	2018	11 to 20 pounds	2	12
	"Ulster County, NY"	36111	White	2106-3	2018	2018	21 to 30 pounds	3	15
	"Ulster County, NY"	36111	White	2106-3	2018	2018	31 to 40 pounds	4	13
	"Ulster County, NY"	36111	White	2106-3	2018	2018	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2019	2019	Less than 11 pounds	1	19
	"Ulster County, NY"	36111	White	2106-3	2019	2019	11 to 20 pounds	2	25
	"Ulster County, NY"	36111	White	2106-3	2019	2019	21 to 30 pounds	3	15
	"Ulster County, NY"	36111	White	2106-3	2019	2019	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2019	2019	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2020	2020	Less than 11 pounds	1	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2020	2020	11 to 20 pounds	2	27
	"Ulster County, NY"	36111	White	2106-3	2020	2020	21 to 30 pounds	3	15
	"Ulster County, NY"	36111	White	2106-3	2020	2020	31 to 40 pounds	4	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2020	2020	41 to 98 pounds	5	Suppressed
	"Ulster County, NY"	36111	White	2106-3	2021	2021	Less than 11 pounds	1	18
	"Ulster County, NY"	36111	White	2106-3	2021	2021	11 to 20 pounds	2	18
	"Ulster County, NY"	36111	White	2106-3	2021	2021	21 to 30 pounds	3	16
	"Ulster County, NY"	36111	White	2106-3	2021	2021	31 to 40 pounds	4	11
	"Ulster County, NY"	36111	White	2106-3	2021	2021	41 to 98 pounds	5	Suppressed
	"Westchester County, NY"	36119	Asian	A	2016	2016	Less than 11 pounds	1	Suppressed
	"Westchester County, NY"	36119	Asian	A	2016	2016	11 to 20 pounds	2	25
	"Westchester County, NY"	36119	Asian	A	2016	2016	21 to 30 pounds	3	18
	"Westchester County, NY"	36119	Asian	A	2016	2016	31 to 40 pounds	4	Suppressed
	"Westchester County, NY"	36119	Asian	A	2016	2016	41 to 98 pounds	5	Suppressed
	"Westchester County, NY"	36119	Asian	A	2017	2017	Less than 11 pounds	1	Suppressed
	"Westchester County, NY"	36119	Asian	A	2017	2017	11 to 20 pounds	2	27
	"Westchester County, NY"	36119	Asian	A	2017	2017	21 to 30 pounds	3	20
	"Westchester County, NY"	36119	Asian	A	2017	2017	31 to 40 pounds	4	Suppressed
	"Westchester County, NY"	36119	Asian	A	2017	2017	41 to 98 pounds	5	Suppressed
	"Westchester County, NY"	36119	Asian	A	2018	2018	Less than 11 pounds	1	Suppressed
	"Westchester County, NY"	36119	Asian	A	2018	2018	11 to 20 pounds	2	20
	"Westchester County, NY"	36119	Asian	A	2018	2018	21 to 30 pounds	3	16
	"Westchester County, NY"	36119	Asian	A	2018	2018	31 to 40 pounds	4	12
	"Westchester County, NY"	36119	Asian	A	2018	2018	41 to 98 pounds	5	Suppressed
	"Westchester County, NY"	36119	Asian	A	2019	2019	Less than 11 pounds	1	Suppressed
	"Westchester County, NY"	36119	Asian	A	2019	2019	11 to 20 pounds	2	Suppressed
	"Westchester County, NY"	36119	Asian	A	2019	2019	21 to 30 pounds	3	13
	"Westchester County, NY"	36119	Asian	A	2019	2019	31 to 40 pounds	4	11
	"Westchester County, NY"	36119	Asian	A	2019	2019	41 to 98 pounds	5	Suppressed
	"Westchester County, NY"	36119	Asian	A	2020	2020	Less than 11 pounds	1	10
	"Westchester County, NY"	36119	Asian	A	2020	2020	11 to 20 pounds	2	14
	"Westchester County, NY"	36119	Asian	A	2020	2020	21 to 30 pounds	3	15
	"Westchester County, NY"	36119	Asian	A	2020	2020	31 to 40 pounds	4	Suppressed
	"Westchester County, NY"	36119	Asian	A	2020	2020	41 to 98 pounds	5	Suppressed
	"Westchester County, NY"	36119	Asian	A	2021	2021	Less than 11 pounds	1	Suppressed
	"Westchester County, NY"	36119	Asian	A	2021	2021	11 to 20 pounds	2	17
	"Westchester County, NY"	36119	Asian	A	2021	2021	21 to 30 pounds	3	20
	"Westchester County, NY"	36119	Asian	A	2021	2021	31 to 40 pounds	4	Suppressed
	"Westchester County, NY"	36119	Asian	A	2021	2021	41 to 98 pounds	5	Suppressed
	"Westchester County, NY"	36119	Black or African American	2054-5	2016	2016	Less than 11 pounds	1	32
	"Westchester County, NY"	36119	Black or African American	2054-5	2016	2016	11 to 20 pounds	2	31
	"Westchester County, NY"	36119	Black or African American	2054-5	2016	2016	21 to 30 pounds	3	50
	"Westchester County, NY"	36119	Black or African American	2054-5	2016	2016	31 to 40 pounds	4	29
	"Westchester County, NY"	36119	Black or African American	2054-5	2016	2016	41 to 98 pounds	5	15
	"Westchester County, NY"	36119	Black or African American	2054-5	2017	2017	Less than 11 pounds	1	19
	"Westchester County, NY"	36119	Black or African American	2054-5	2017	2017	11 to 20 pounds	2	54
	"Westchester County, NY"	36119	Black or African American	2054-5	2017	2017	21 to 30 pounds	3	46
	"Westchester County, NY"	36119	Black or African American	2054-5	2017	2017	31 to 40 pounds	4	23
	"Westchester County, NY"	36119	Black or African American	2054-5	2017	2017	41 to 98 pounds	5	22
	"Westchester County, NY"	36119	Black or African American	2054-5	2018	2018	Less than 11 pounds	1	10
	"Westchester County, NY"	36119	Black or African American	2054-5	2018	2018	11 to 20 pounds	2	52
	"Westchester County, NY"	36119	Black or African American	2054-5	2018	2018	21 to 30 pounds	3	54
	"Westchester County, NY"	36119	Black or African American	2054-5	2018	2018	31 to 40 pounds	4	31
	"Westchester County, NY"	36119	Black or African American	2054-5	2018	2018	41 to 98 pounds	5	12
	"Westchester County, NY"	36119	Black or African American	2054-5	2019	2019	Less than 11 pounds	1	26
	"Westchester County, NY"	36119	Black or African American	2054-5	2019	2019	11 to 20 pounds	2	60
	"Westchester County, NY"	36119	Black or African American	2054-5	2019	2019	21 to 30 pounds	3	53
	"Westchester County, NY"	36119	Black or African American	2054-5	2019	2019	31 to 40 pounds	4	21
	"Westchester County, NY"	36119	Black or African American	2054-5	2019	2019	41 to 98 pounds	5	10
	"Westchester County, NY"	36119	Black or African American	2054-5	2020	2020	Less than 11 pounds	1	41
	"Westchester County, NY"	36119	Black or African American	2054-5	2020	2020	11 to 20 pounds	2	53
	"Westchester County, NY"	36119	Black or African American	2054-5	2020	2020	21 to 30 pounds	3	53
	"Westchester County, NY"	36119	Black or African American	2054-5	2020	2020	31 to 40 pounds	4	16
	"Westchester County, NY"	36119	Black or African American	2054-5	2020	2020	41 to 98 pounds	5	17
	"Westchester County, NY"	36119	Black or African American	2054-5	2021	2021	Less than 11 pounds	1	22
	"Westchester County, NY"	36119	Black or African American	2054-5	2021	2021	11 to 20 pounds	2	68
	"Westchester County, NY"	36119	Black or African American	2054-5	2021	2021	21 to 30 pounds	3	46
	"Westchester County, NY"	36119	Black or African American	2054-5	2021	2021	31 to 40 pounds	4	23
	"Westchester County, NY"	36119	Black or African American	2054-5	2021	2021	41 to 98 pounds	5	10
	"Westchester County, NY"	36119	White	2106-3	2016	2016	Less than 11 pounds	1	40
	"Westchester County, NY"	36119	White	2106-3	2016	2016	11 to 20 pounds	2	80
	"Westchester County, NY"	36119	White	2106-3	2016	2016	21 to 30 pounds	3	108
	"Westchester County, NY"	36119	White	2106-3	2016	2016	31 to 40 pounds	4	52
	"Westchester County, NY"	36119	White	2106-3	2016	2016	41 to 98 pounds	5	27
	"Westchester County, NY"	36119	White	2106-3	2017	2017	Less than 11 pounds	1	26
	"Westchester County, NY"	36119	White	2106-3	2017	2017	11 to 20 pounds	2	92
	"Westchester County, NY"	36119	White	2106-3	2017	2017	21 to 30 pounds	3	119
	"Westchester County, NY"	36119	White	2106-3	2017	2017	31 to 40 pounds	4	67
	"Westchester County, NY"	36119	White	2106-3	2017	2017	41 to 98 pounds	5	19
	"Westchester County, NY"	36119	White	2106-3	2018	2018	Less than 11 pounds	1	35
	"Westchester County, NY"	36119	White	2106-3	2018	2018	11 to 20 pounds	2	91
	"Westchester County, NY"	36119	White	2106-3	2018	2018	21 to 30 pounds	3	121
	"Westchester County, NY"	36119	White	2106-3	2018	2018	31 to 40 pounds	4	63
	"Westchester County, NY"	36119	White	2106-3	2018	2018	41 to 98 pounds	5	29
	"Westchester County, NY"	36119	White	2106-3	2019	2019	Less than 11 pounds	1	39
	"Westchester County, NY"	36119	White	2106-3	2019	2019	11 to 20 pounds	2	79
	"Westchester County, NY"	36119	White	2106-3	2019	2019	21 to 30 pounds	3	106
	"Westchester County, NY"	36119	White	2106-3	2019	2019	31 to 40 pounds	4	61
	"Westchester County, NY"	36119	White	2106-3	2019	2019	41 to 98 pounds	5	27
	"Westchester County, NY"	36119	White	2106-3	2020	2020	Less than 11 pounds	1	41
	"Westchester County, NY"	36119	White	2106-3	2020	2020	11 to 20 pounds	2	66
	"Westchester County, NY"	36119	White	2106-3	2020	2020	21 to 30 pounds	3	115
	"Westchester County, NY"	36119	White	2106-3	2020	2020	31 to 40 pounds	4	53
	"Westchester County, NY"	36119	White	2106-3	2020	2020	41 to 98 pounds	5	28
	"Westchester County, NY"	36119	White	2106-3	2021	2021	Less than 11 pounds	1	32
	"Westchester County, NY"	36119	White	2106-3	2021	2021	11 to 20 pounds	2	83
	"Westchester County, NY"	36119	White	2106-3	2021	2021	21 to 30 pounds	3	116
	"Westchester County, NY"	36119	White	2106-3	2021	2021	31 to 40 pounds	4	59
	"Westchester County, NY"	36119	White	2106-3	2021	2021	41 to 98 pounds	5	33
	"Unidentified Counties, NY"	36999	Asian	A	2016	2016	Less than 11 pounds	1	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2016	2016	11 to 20 pounds	2	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2016	2016	21 to 30 pounds	3	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2016	2016	31 to 40 pounds	4	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2016	2016	41 to 98 pounds	5	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2017	2017	Less than 11 pounds	1	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2017	2017	11 to 20 pounds	2	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2017	2017	21 to 30 pounds	3	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2017	2017	31 to 40 pounds	4	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2017	2017	41 to 98 pounds	5	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2018	2018	Less than 11 pounds	1	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2018	2018	11 to 20 pounds	2	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2018	2018	21 to 30 pounds	3	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2018	2018	31 to 40 pounds	4	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2018	2018	41 to 98 pounds	5	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2019	2019	Less than 11 pounds	1	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2019	2019	11 to 20 pounds	2	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2019	2019	21 to 30 pounds	3	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2019	2019	31 to 40 pounds	4	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2019	2019	41 to 98 pounds	5	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2020	2020	Less than 11 pounds	1	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2020	2020	11 to 20 pounds	2	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2020	2020	21 to 30 pounds	3	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2020	2020	31 to 40 pounds	4	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2020	2020	41 to 98 pounds	5	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2021	2021	Less than 11 pounds	1	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2021	2021	11 to 20 pounds	2	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2021	2021	21 to 30 pounds	3	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2021	2021	31 to 40 pounds	4	Suppressed
	"Unidentified Counties, NY"	36999	Asian	A	2021	2021	41 to 98 pounds	5	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2016	2016	Less than 11 pounds	1	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2016	2016	11 to 20 pounds	2	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2016	2016	21 to 30 pounds	3	10
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2016	2016	31 to 40 pounds	4	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2016	2016	41 to 98 pounds	5	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2017	2017	Less than 11 pounds	1	15
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2017	2017	11 to 20 pounds	2	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2017	2017	21 to 30 pounds	3	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2017	2017	31 to 40 pounds	4	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2017	2017	41 to 98 pounds	5	Suppressed
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2018	2018	Less than 11 pounds	1	10
	"Unidentified Counties, NY"	36999	Black or African American	2054-5	2018	2018	11 to 20 pounds	2	Suppressed
